,airbnb_id,airbnb_name,host_id,price,room_type,number_of_reviews,availability_365
121484,3841033,"Bright, clean studio by subway",9708374,119,Entire home/apt,1,0
121485,3841048,"2BR, Heart of Lower East Side",18286622,150,Entire home/apt,8,0
121486,3841113,Cozy private room in UES,2222500,83,Private room,19,180
121487,3842694,Spacious Home by the Bay,1277222,191,Entire home/apt,13,0
121488,3847733,"Sunny Apt in Bed Stuy, A/C/E Trains",12971995,90,Private room,39,0
121489,3848431,Apt in Harlem 1 month minimun stay,19839188,120,Entire home/apt,10,326
121490,3848825,NYC Private Room LES Convenient Location,19842087,73,Private room,0,364
121491,3849226,Gorgeous Room in Heart of Soho,5369757,119,Private room,62,365
121492,3849347,= East 76 St & 2 Av = 1 bdr = LAUNDRY = ELEVATOR =,1475015,65,Entire home/apt,2,325
121493,3849679,Gorgeous Apartment in Heart of Soho,5369757,199,Entire home/apt,1,0
121494,3850254,"Private Room in Bushwick, fully furnished",5175407,35,Private room,20,0
121495,3850493,JOE'S PARADISE 5019,19349568,139,Entire home/apt,119,251
121496,3850967,"A bright, beautiful treehouse",3424306,100,Entire home/apt,11,0
121497,3851263,Gracious 3 Bedroom + 2Bath along Central Park West,19859349,499,Entire home/apt,24,205
121498,3851498,L,19860559,65,Private room,12,365
121499,3851623,"Convenient, Greenwich/West Village Apartment",1582736,232,Entire home/apt,8,0
121500,3851719,Amazing 1brm in the Best Location,4940167,99,Entire home/apt,26,0
121501,3851911,large sunny pre war studio,14902860,115,Entire home/apt,80,358
121502,3852261,Perfect Monthly Rental Near Beach Subway Shops JFK,19866189,249,Entire home/apt,99,365
121503,3852988,"Lovely, modern townhouse",12615927,135,Entire home/apt,19,0
121504,3857180,Parkside Brooklyn Artist Apartment!,3861404,110,Private room,11,0
121505,3857863,Studio In Townhouse,19902271,93,Private room,124,365
121506,3858105,Light and Airy top floor apartment,5174082,75,Entire home/apt,1,0
121507,3858822,"Big, Sunny and QUIET West Village Studio",7782769,145,Entire home/apt,45,0
121508,3860464,"BedStuy Fly, a relaxing retreat.",1812825,135,Entire home/apt,8,0
121509,3860762,Amazing Big Sunny Room with Porch,1908606,72,Private room,0,88
121510,3860899,Huge room in East Williamsburg,12749383,60,Private room,0,0
121511,3861713,2 BRs with private entrance/kid-fr,13644183,97,Private room,3,0
121512,3864528,Amazing Priv 1 BR in Hells Kitchen,19800918,200,Private room,0,0
121513,3866843,"Renovated, Nice 1BD Central Park",1475015,87,Entire home/apt,6,361
121514,3866888,Midtown NYC 2bdrm with patio! 2D,17770287,100,Entire home/apt,14,338
121515,3868052,Luxury Heart of Williamsburg 1BR,5771736,196,Entire home/apt,11,363
121516,3868100,Heart of LES + Patio,47459,225,Entire home/apt,21,0
121517,3868344,elegant pre war two bedroom flat,14902860,150,Entire home/apt,59,358
121518,3869762,Upper East Side Manhattan 1 Bed Apt,8180517,110,Entire home/apt,0,0
121519,3870158,Cozy East Village/Gramercy Studio by Union Square,19986984,155,Entire home/apt,17,0
121520,3870294,Large 1-Bedroom by Subway with Elevator and Charm!,736815,250,Entire home/apt,32,9
121521,3870793,"Only 20 min to Times Sq., US Open",19993822,190,Private room,4,89
121522,3874870,Charming 1-Bedroom in East Village,4564600,200,Entire home/apt,19,0
121523,3875294,Beautiful Brooklyn Bedroom!,20022909,50,Private room,5,0
121524,3876850,Beautiful -  Upper West Side,20033436,250,Private room,6,365
121525,3880588,Penthouse Apt with Roofdeck,4084075,229,Entire home/apt,21,0
121526,3882682,Private sunny room in Harlem house w/garden,194994,80,Private room,27,365
121527,3883020,Huge Apartment! Convenient! Artsy! Comfy!,12556197,104,Entire home/apt,49,0
121528,3884105,"Big, Bright Studio Blocks from Park and Subway",20084270,125,Entire home/apt,11,0
121529,3885177,"Clean/nice Suite 5m T LIRR,B,Q65,13",4680747,80,Private room,3,365
121530,3887138,Kid friendly next to Prospect Park,176285,200,Entire home/apt,2,0
121531,3887381,Modern 2BR Near Union Square,8179499,180,Entire home/apt,0,0
121532,3888752,"Bright, quiet, cozy 1BR by C Park!",20116872,195,Entire home/apt,446,0
121533,3889997,Prime West Village/Chelsea 1B SUPERB VIEW/Location,3150902,299,Entire home/apt,1,0
121534,3891031,LAST DAY TO BOOK Bedroom on Wall St,20133610,139,Private room,13,365
121535,3891370,"Heart of Nolita, close to SoHo",20136355,200,Entire home/apt,3,0
121536,3892700,Cozy 1BR-Country living in NYC!,46969,70,Entire home/apt,278,8
121537,3895289,Unique room in historic Greenpoint,20156576,53,Private room,1,0
121538,3895455,Bedroom in Spacious Loft-Like Apt.,157795,42,Private room,4,0
121539,3895930,Beautiful 2br in Williamsburg,20166817,160,Entire home/apt,56,44
121540,3897387,Bed & Bath in Park Slope Mansion,20177472,116,Private room,152,365
121541,3897601,In the heart of Park Slope,18572906,55,Private room,4,0
121542,3898329,Best views of Manhattan!,20177186,200,Entire home/apt,6,0
121543,3898625,Room in Washington Heights,13717740,70,Private room,6,365
121544,3902156,Fort Greene Gem --- thoroughly cleaned and safe,5072123,125,Entire home/apt,11,311
121545,3902791,Luxury West Village 1 bdrm w/ views,6426063,199,Entire home/apt,5,0
121546,3903173,One bedroom in Greenwich Village,18481203,150,Entire home/apt,15,0
121547,3903284,Most amazing spot in Williamsburg,9990930,95,Private room,0,0
121548,3904135,Authentic Williamsburg Appartment,2316267,90,Private room,10,365
121549,3905802,"Large,private ent.nr R&M trains.10 min frm Manhtn!",8524356,35,Private room,0,282
121550,3907603,Nyc! Cozy room in Williamsburg,14890430,90,Private room,202,364
121551,3908094,Spacious Comfy Bedroom in Bushwick,5879951,70,Private room,5,0
121552,3911453,"Sweet Studio Near Subway, LGA, and Central Park",20260083,45,Shared room,6,0
121553,3911632,Cozy rooms with private bath,12348871,45,Private room,80,0
121554,3912900,Luxury Condo with Manhattan views,17576947,95,Private room,3,362
121555,3913541,Lovely Private Rm in the heart of NYC! Hells Ktchn,4934489,85,Private room,5,0
121556,3913635,Sunny Central Location!,18834080,130,Entire home/apt,101,0
121557,3914773,Upper West Side Museum/Central Park,2045335,180,Private room,57,365
121558,3914962,Beautiful Prvt Rm  w. NEW 1/2 Bth,20278196,94,Private room,7,365
121559,3915042,Murray Hill / Midtown East Studio,9081271,300,Entire home/apt,2,0
121560,3915796,Central Park Life! Beautiful 1 Bed.,1475015,110,Entire home/apt,10,365
121561,3916312,Cozy Artist Space,20286123,145,Entire home/apt,24,187
121562,3917007,Williamsburg BK Studio Luxury Bldg,4718049,150,Entire home/apt,0,0
121563,3922417,"Safe, Quiet and Bright near Subways has 2 beds",7245581,70,Entire home/apt,16,347
121564,3923128,Sunny 1-BR Apt with Soaking Tub,13347167,122,Entire home/apt,4,365
121565,3923538,Large Retro Style Pre-War Studio,20324827,75,Entire home/apt,2,0
121566,3924325,"Beautiful, Mdrn, Nwly Renovated Rm",20278196,79,Private room,6,364
121567,3924397,Quiet Location with two balconies,20329737,190,Entire home/apt,4,0
121568,3924506,Room in sunny & plant filled apt!,452781,75,Private room,3,0
121569,3924619,Gorgeous Room Near Prospect Park,1216362,40,Private room,12,361
121570,3925426,Room in Gorgeous apartment,2224374,279,Entire home/apt,0,0
121571,3928241,1 Bedroom in the Lower East Side,14549202,140,Entire home/apt,0,83
121572,3928458,Cute Park Slope Apt- Great Location,5827756,130,Entire home/apt,33,365
121573,3928525,Stunning 2 bed 2bath Wall St. Luxury Apt,16101222,275,Entire home/apt,9,0
121574,3929669,Sunny 1 br in Greenpoint,622694,120,Entire home/apt,12,0
121575,3930149,Charming and Beautiful 1-BR Apt,92782,132,Entire home/apt,11,0
121576,3930878,Clean One Bedroom Apartment,20364466,250,Entire home/apt,7,0
121577,3931930,Private Floor in Beautiful Manhattan Duplex,10175268,80,Private room,10,0
121578,3933059,Where Love and Happiness Live,20377328,80,Entire home/apt,4,0
121579,3933382,Private room 5 min from manhattan!,20379079,45,Private room,3,0
121580,3936970,XL Fort Greene Garden Apt,1406214,77,Private room,170,0
121581,3939041,Private cozy studio apartment,284199,57,Entire home/apt,1,0
121582,3939086,"Call this Home (for a spell, at least....)",881214,45,Private room,14,0
121583,3939535,JFK/LGA Queens Modern Apt.,20411855,70,Private room,65,314
121584,3940301,1 bdrm in Washington Hgts-Park side,7837510,90,Entire home/apt,3,161
121585,3942731,Top Floor Doorman Apt-Water Views,2555556,225,Entire home/apt,7,0
121586,3943630,Dimasco B,19166037,83,Private room,6,90
121587,3943879,Prime Williamsburg loft on Bedford,20435647,92,Entire home/apt,93,14
121588,3944200,A Safe & Pleasant Time in NYC,20438402,195,Entire home/apt,25,0
121589,3944499,Cozy Bedroom in Crown Heights Brooklyn,6771709,29,Private room,1,0
121590,3944625,Huge serene room in a perfect area!,20440955,129,Private room,217,364
121591,3944627,Gramercy One Bedroom w Two Beds,71418,140,Entire home/apt,10,0
121592,3945636,Charming Quiet Private Bedroom in Astoria,20446890,46,Private room,5,38
121593,3945796,Grand Central/UN/Langone. Lrg Rm Vu's. Own1/2 Bath,20447869,95,Private room,11,0
121594,3946018,Luxury Building in Time Square,20449160,189,Entire home/apt,69,0
121595,3946115,Huge 3 BR/2 Bath on Upper West Side for New Years,20449763,450,Entire home/apt,3,262
121596,3946177,"A Safe & Pleasant Time in NYC, 2",20438402,264,Entire home/apt,38,0
121597,3946239,Clinton Hill Apartment 2 BR,20449694,120,Entire home/apt,12,0
121598,3946288,"A Safe & Pleasant Time in NYC, 3",20438402,551,Entire home/apt,23,365
121599,3948939,Comfy 1 bd/1 bath-Upper West Side,20464791,230,Entire home/apt,1,0
121600,3951363,Historical Cozy Home in Bushwick,9769764,65,Private room,0,0
121601,3952093,Entire 2 bdrm/2 bth UWS/RiversdePrk,20484008,130,Entire home/apt,97,0
121602,3952731,Entire Flat in quiet neighborhood,20435679,100,Entire home/apt,1,0
121603,3953314,Hamiltons Hideway Lower Level Apt NYC,295128,154,Entire home/apt,23,346
121604,3953415,LL2,295128,75,Private room,0,293
121605,3953942,Spacious 1 Bedroom Apt in Brooklyn,8015051,119,Entire home/apt,88,302
121606,3957619,"Prime SoHo! shops, food, fun",12485770,100,Entire home/apt,5,365
121607,3958460,Central Park-Lincoln Center,10194688,85,Private room,214,68
121608,3960783,Nice Bedroom in Williamsburg Loft,245885,75,Private room,7,359
121609,3962389,Two bedroom fully furnished apt.,20534981,125,Entire home/apt,11,192
121610,3962586,Sunny private room in Gramercy,20536249,164,Private room,1,0
121611,3963137,Beautiful Bed-Stuy Brownstone,5742948,199,Entire home/apt,9,0
121612,3963635,"A 2-story, 2-bedroom house - 20min to Downtown",20543178,190,Entire home/apt,12,281
121613,3967945,Great Apt steps from Central Park,18481481,90,Private room,267,220
121614,3968434,SUNNY SPACIOUS RM 1.5BTHRM APT NEAR SUBWAY,1100494,54,Private room,47,365
121615,3968610,Charming apt in Greenwich Village!,20567256,96,Entire home/apt,41,112
121616,3970224,Groovy Two Story Garden Apartment,1033829,96,Entire home/apt,5,0
121617,3970562,In The Heart of The East Village,15309829,170,Entire home/apt,1,0
121618,3970701,Beautiful Private Room in Newly Renovated Apt,20278196,63,Private room,9,362
121619,3970724,Spacious 2 bedroom in trendy hood,3339819,200,Entire home/apt,3,0
121620,3970755,Sunny Junior 1 Bedroom,3164949,160,Entire home/apt,0,0
121621,3970936,"Prime Gramercy, Luxury 1BD DOORMAN",1475015,150,Entire home/apt,1,365
121622,3971526,"Sunny, Spacious Room in Brooklyn!",1840581,65,Private room,0,0
121623,3971580,Entire apartment 1st Floor,17576229,136,Entire home/apt,1,83
121624,3971948,Charming sunny room in Brooklyn,19808313,103,Entire home/apt,0,0
121625,3973944,Ground & Rejuvenate PR Williamsburg,1401835,89,Private room,43,4
121626,3974464,Art Studio Loft in Manhattan (UWS),20047729,50,Private room,0,0
121627,3975630,Beautiful 1 bedroom in NYC,20604091,150,Entire home/apt,133,365
121628,3978632,Manhattan NYC - The Sun Room,6158233,44,Private room,16,365
121629,3979360,!!Studio next to Empire State Bldg.,20624434,240,Entire home/apt,7,0
121630,3979611,Located at the heart of Manhattan,19407840,1400,Entire home/apt,31,88
121631,3979613,ECO-CHIC PALLET DESIGN APARTMENT,20625992,200,Entire home/apt,0,365
121632,3979628,BR/Private Bath 10Mins to TIME SQ,2766755,89,Private room,197,340
121633,3979714,Central Park North 1BD,557329,75,Shared room,9,365
121634,3980487,Awesome Apartment near Times Sq.,3424328,112,Entire home/apt,27,90
121635,3983422,Chelsea Home with a View,17546682,120,Entire home/apt,1,0
121636,3983469,Private room near Columbia University,8734291,75,Private room,92,365
121637,3983643,Gorgeous 1BD Best Gramercy Park,1475015,130,Entire home/apt,2,344
121638,3984168,Union Square~Reno 2BR~Great Value,2119276,130,Entire home/apt,13,69
121639,3985673,NYC Artists Loft in Chelsea,6337882,300,Entire home/apt,14,174
121640,3987571,Garden Apartment with Private Entry,20670026,125,Entire home/apt,292,364
121641,3987599,"Great 3 Bdrm- Internships, Students",20670246,93,Entire home/apt,26,250
121642,3989564,Brooklyn Garden Apartment,1272714,99,Entire home/apt,249,0
121643,3993553,North Park Slope Studio,6198638,155,Entire home/apt,2,0
121644,3998641,Central Park North 1BD Entire Apt,557329,150,Entire home/apt,5,0
121645,3999228,Best Location NYC! Studio in heart of The Village,14545465,115,Entire home/apt,16,0
121646,4000133,Ditmas Park townhouse front bedroom,20738908,50,Private room,4,0
121647,4000571,Private Suite/Bath in Manhattan NYC,3325418,200,Private room,32,365
121648,4000579,Sunny 1 BR Brooklyn Loft Apartment,3146353,167,Entire home/apt,3,0
121649,4000621,Hancock House cozy Garden Level,1542375,149,Entire home/apt,137,191
121650,4003515,Charming New York town house,2787824,95,Private room,46,0
121651,4006264,Cozy Parkside 1 Bedroom Apartment,942933,115,Entire home/apt,1,0
121652,4007277,Convenient and Affordable in the Heart of Astoria,3120671,50,Private room,18,0
121653,4007770,One Bedroom in Heart of Harlem,16949652,275,Entire home/apt,0,0
121654,4013339,Beautiful Large Window Oasis in Soho/Little Italy,2090439,133,Entire home/apt,155,122
121655,4013668,Spacious Park Slope brownstone,20809866,170,Entire home/apt,126,0
121656,4016121,Located in the heart of NoLita.,14707270,350,Entire home/apt,1,0
121657,4016142,Big Bedroom in Sunny & New Lower East Side Apt,20822611,170,Private room,26,311
121658,4016791,Sunny Private Bedroom,20827756,50,Private room,10,0
121659,4017226,Comfortable room in Brooklyn,20830484,60,Private room,1,0
121660,4020425,❤️ Historic Home NEXT to Metro w/ Backyard & Deck ⭐️,20843936,78,Private room,18,363
121661,4020957,Sunny Room in Bedstuy,12876904,125,Private room,1,0
121662,4025313,One Bed Studio at Wall Street,17249397,96,Shared room,8,0
121663,4025329,SPACIOUS STUDIO-HIGH END FINISHES,9743617,105,Entire home/apt,106,332
121664,4026150,Cozy Loft - Hospital Grade/Lysol/HEPA Puri,16514175,83,Entire home/apt,162,313
121665,4028670,Luxury 1 Bedroom Sublet,7877288,120,Entire home/apt,0,0
121666,4031297,Clean Bedroom in Greenwich Village,4163733,93,Private room,21,365
121667,4031463,Comfortable Private space with a terrace,20900568,53,Private room,119,237
121668,4031809,Prewar classic NYC apartment.,20902552,100,Private room,0,0
121669,4032229,Beautiful airy room -1 PERSON,13649613,43,Private room,136,77
121670,4033422,The Lighthouse Manor,20911928,175,Entire home/apt,56,343
121671,4033444,Big New York City Suite Near Subway,20912185,125,Entire home/apt,146,363
121672,4033521,Brooklyn 1 BR Near Subway,1369577,75,Entire home/apt,157,79
121673,4033998,Chic and peaceful,11818785,200,Private room,0,88
121674,4037379,"Bright, Spacious Studio in Brooklyn",5642757,104,Entire home/apt,9,0
121675,4037522,"Cozy, Safe & Clean room in Astoria",608396,99,Private room,16,364
121676,4038794,Bright room with private bathroom,19638238,70,Private room,29,269
121677,4039038,Luxurious private garden apartment,2282450,275,Entire home/apt,94,0
121678,4039789,Harmonious Sanctuary near Yankee Stadium.,20945243,90,Entire home/apt,1,358
121679,4040900,Couch in times square,3789165,66,Shared room,69,365
121680,4040926,1BR Apartment- Fantastic Location!,15742426,149,Entire home/apt,54,192
121681,4041189,"Cozy 1 bedroom + air mattress, 2 cats, sleeps 3",19755511,75,Entire home/apt,3,0
121682,4041351,Private Room In A Comfy 3BR Apt,2034343,80,Private room,0,0
121683,4041383,Harlem Knight - the heart of Manhattan,20955075,50,Private room,5,0
121684,4044625,LES Studio with Large Patio,20971414,300,Entire home/apt,7,0
121685,4044906,Ft Greene / Garden / Sauna,15582617,88,Entire home/apt,3,0
121686,4047638,NYC-Great Cost x Benefit-Huge Room-Next to Subway.,20987432,80,Private room,27,346
121687,4047751,Beautiful Upper West 1 BR Apartment,16325217,260,Entire home/apt,0,0
121688,4047791,Spacious Sunny 2BR/Prime Greenpoint,20987992,185,Entire home/apt,128,6
121689,4047795,"Lots of room, foods, and culture",16236095,111,Entire home/apt,15,31
121690,4047815,Jackson Heights charmer!,20988865,100,Entire home/apt,24,0
121691,4047932,Central Park Housing,20989479,85,Shared room,33,0
121692,4048043,1 BR in Exposed Brick SoHo apt,10135,136,Private room,137,179
121693,4050254,Mid-Century Modern En-Suite in Brownstone!,9492212,149,Private room,151,0
121694,4050765,Harmony House 3 on Madison Street,21014758,37,Private room,76,154
